,assists_x,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup
15,0,0,25,1,0.0,559,187,0,0,2.1,21.2,2021-12-26,90,15,0,0,0,0,19,2,1845626,5,0,0.0,6,77494,105788,28294,52,False,0,0,0,0,90,GK,Norwich,Arsenal,0,5,16562,2021,505079,0.0,0,0,0,0,0.033889353275299,0.033889353275299
16,0,0,9,0,0.0,559,201,2,0,0.3,2.6,2022-01-01,90,12,0,0,0,0,21,0,1555083,2,1,0.0,1,-25858,52883,78741,51,True,0,0,0,0,90,GK,Arsenal,Manchester City,1,2,16576,2021,505453,0.0,0,0,0,0,0.0,0.0
17,0,2,26,1,0.0,559,221,0,0,1.2,12.0,2022-01-23,90,5,0,0,0,0,23,1,1684136,0,0,0.0,8,34987,66538,31551,51,True,0,0,0,0,90,GK,Arsenal,Burnley,0,0,16596,2021,510318,0.0,0,0,0,0,0.0269243270158767,0.0269243270158767
18,0,2,31,1,1.0,559,236,0,0,3.1,30.0,2022-02-10,90,20,0,0,0,0,24,4,1719353,1,0,0.0,9,28835,71184,42349,51,False,0,0,0,0,90,GK,Wolverhampton Wanderers,Arsenal,0,1,16611,2021,512266,0.0,0,0,0,0,0.1198199167847633,0.1198199167847633
19,0,0,11,0,0.0,559,251,1,0,0.8,8.0,2022-02-19,90,3,0,0,0,0,26,1,1965891,1,2,0.0,2,190219,218304,28085,51,True,0,0,0,0,90,GK,Arsenal,Brentford,2,1,16626,2021,514149,0.0,0,0,0,0,0.1213821172714233,0.1213821172714233
20,0,0,9,0,0.0,559,191,1,0,1.3,13.2,2022-02-24,90,20,0,0,0,0,26,1,1965891,1,2,0.0,2,190219,218304,28085,51,True,0,0,0,0,90,GK,Arsenal,Wolverhampton Wanderers,2,1,16566,2021,515396,0.0,0,0,0,0,0.0,0.0
21,0,0,21,0,0.0,559,279,2,0,2.9,29.0,2022-03-06,90,18,0,0,0,0,28,5,1788672,3,2,0.0,2,-510,78594,79104,51,False,0,0,0,0,90,GK,Watford,Arsenal,2,3,16654,2021,518308,0.0,0,0,0,0,0.0,0.0
22,0,2,31,1,0.0,559,281,0,0,2.5,25.4,2022-03-13,90,9,0,0,0,0,29,3,1893851,0,2,0.0,9,52573,93163,40590,51,True,0,0,0,0,90,GK,Arsenal,Leicester,2,0,16656,2021,520331,0.0,0,0,0,0,0.273186594247818,0.273186594247818
23,0,0,10,0,0.0,559,261,2,0,1.0,10.4,2022-03-16,90,11,0,0,0,0,29,1,1893851,2,0,0.0,1,52573,93163,40590,51,True,0,0,0,0,90,GK,Arsenal,Liverpool,0,2,16636,2021,520751,0.0,0,0,0,0,0.0480995140969753,0.0480995140969753
24,0,0,12,0,0.0,559,304,3,0,1.2,11.8,2022-04-04,90,7,0,0,0,0,31,2,1711660,0,3,0.0,1,-219407,9751,229158,51,False,0,0,0,0,90,GK,Crystal Palace,Arsenal,3,0,16682,2021,523958,0.0,0,0,0,0,0.3782545030117035,0.3782545030117035
25,0,0,10,0,0.0,559,311,2,0,1.3,12.8,2022-04-09,90,4,0,0,0,0,32,1,1743585,2,1,0.0,1,21660,50160,28500,51,True,0,0,0,0,90,GK,Arsenal,Brighton,1,2,16695,2021,524576,0.0,0,0,0,0,0.6976130604743958,0.6976130604743958
26,0,0,19,0,0.0,559,326,1,0,1.8,18.2,2022-04-16,90,16,0,0,0,0,33,2,1716611,0,1,0.0,2,3416,45414,41998,51,False,0,0,0,0,90,GK,Southampton,Arsenal,1,0,16700,2021,526410,0.0,0,0,0,0,0.0226622745394706,0.0226622745394706
27,0,0,10,0,0.0,559,243,2,0,0.6,5.8,2022-04-20,90,6,0,0,0,0,33,0,1716611,4,2,0.0,1,3416,45414,41998,51,False,0,0,0,0,90,GK,Chelsea,Arsenal,2,4,16618,2021,527927,0.0,0,0,0,0,0.116346426308155,0.116346426308155
28,0,0,17,0,0.0,559,331,1,0,2.4,24.2,2022-04-23,90,13,0,0,0,0,34,4,1668989,1,3,0.0,3,-70200,11288,81488,51,True,0,0,0,0,90,GK,Arsenal,Manchester United,3,1,16715,2021,528369,0.0,0,0,0,0,0.0,0.0
29,0,0,12,0,0.0,559,349,1,0,1.4,13.8,2022-05-01,90,19,0,0,0,0,35,2,1648051,2,1,0.0,2,-31072,16273,47345,51,False,0,0,0,0,90,GK,West Ham,Arsenal,1,2,16717,2021,531334,0.0,0,0,0,0,0.0188228376209735,0.0188228376209735
30,0,0,9,0,0.0,559,351,1,0,1.1,11.2,2022-05-08,90,10,0,0,0,0,36,1,1607968,1,2,0.0,2,-16232,31183,47415,51,True,0,0,0,0,90,GK,Arsenal,Leeds,2,1,16735,2021,533452,0.0,0,0,0,0,0.0,0.0
31,0,0,14,0,0.0,559,218,3,0,2.3,23.2,2022-05-12,90,17,0,0,0,0,36,3,1607968,0,3,0.0,2,-16232,31183,47415,51,False,0,0,0,0,90,GK,Tottenham,Arsenal,3,0,16593,2021,535022,0.0,0,0,0,0,0.1469852775335312,0.1469852775335312
32,0,0,16,0,0.0,559,365,2,0,3.0,30.2,2022-05-16,90,14,0,0,0,0,37,3,1490905,0,2,0.0,2,-51351,8030,59381,51,False,0,0,0,0,90,GK,Newcastle United,Arsenal,2,0,16741,2021,536731,0.0,0,0,0,0,0.0,0.0
