assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position
10,0,0,8,0,13.7,338,0.03,0.03,0.0,1.06,121,1,0,2.4,8.4,2024-11-30,82,0,0,0,0,0,0,0,False,11,0,0,0,0,13,0,377129,1,1,4,2.0,2,23175,29010,5835,41,True,0,338,,,Sepp van den Berg,0,0,0.0,90,DR,Brentford,Leicester,4,1,26722,2024,690051,0.0663562640547752,0,1,0,0.0,1.4087620973587036,1.3424057960510254,26722,Brentford,Sepp van den Berg,Sepp van den Berg,DEF
11,0,0,2,0,2.3,338,0.01,0.01,0.0,2.43,132,3,0,2.7,22.8,2024-12-04,90,0,0,0,0,0,0,0,False,2,0,0,0,0,14,0,390215,1,1,3,2.0,1,13086,25791,12705,41,False,0,338,,,Sepp van den Berg,0,0,0.0,90,DR,Aston Villa,Brentford,3,1,26734,2024,691555,0.0,0,0,0,0.0,0.1326615810394287,0.1326615810394287,26734,Brentford,Sepp van den Berg,Sepp van den Berg,DEF
12,0,0,-4,0,1.7,338,0.01,0.01,0.0,1.48,142,2,0,2.0,14.0,2024-12-07,90,0,0,0,0,0,0,0,False,15,0,0,0,0,15,0,400650,1,2,4,4.0,0,10160,23618,13458,41,True,1,338,,,Sepp van den Berg,0,0,0.0,90,DC,Brentford,Newcastle United,4,2,26743,2024,692220,0.0,0,0,0,0.0,0.0,0.0,26743,Brentford,Sepp van den Berg,Sepp van den Berg,DEF
13,0,0,7,0,0.4,338,0.0,0.0,0.0,2.23,154,2,0,3.7,36.4,2024-12-15,90,0,0,0,0,0,0,0,False,6,0,0,0,0,16,0,400271,1,1,2,0.0,1,-786,19196,19982,41,False,0,338,,,Sepp van den Berg,0,0,0.0,90,DC,Chelsea,Brentford,2,1,26757,2024,694604,0.0,0,0,0,0.0,0.1854963600635528,0.1854963600635528,26757,Brentford,Sepp van den Berg,Sepp van den Berg,DEF
14,0,0,4,0,1.3,338,0.0,0.0,0.0,1.95,182,3,0,3.0,26.4,2025-01-01,74,0,0,0,0,0,0,0,False,1,0,0,0,0,19,0,283555,1,3,1,2.0,1,-35568,322,35890,41,True,0,338,,,Sepp van den Berg,0,0,0.0,79,DC,Brentford,Arsenal,1,3,26783,2024,697014,0.0,0,0,0,0.0,0.0,0.0,26783,Brentford,Sepp van den Berg,Sepp van den Berg,DEF
15,1,1,36,1,0.5,338,0.0,0.0,0.0,0.29,198,0,0,1.4,11.2,2025-01-04,90,0,0,0,0,0,0,0,False,17,0,0,0,0,20,0,263593,1,5,0,2.0,10,-21101,5229,26330,41,False,0,338,,,Sepp van den Berg,0,0,0.0,90,DC,Southampton,Brentford,0,5,26799,2024,697206,0.0,0,0,0,0.0,1.2000161409378052,1.2000161409378052,26799,Brentford,Sepp van den Berg,Sepp van den Berg,DEF
16,0,0,9,0,11.1,338,0.01,0.09,0.08,2.2,202,2,0,3.5,19.8,2025-01-14,90,0,0,0,0,0,0,0,False,13,0,0,0,0,21,0,278684,1,2,2,4.0,1,12895,26974,14079,41,True,0,338,,,Sepp van den Berg,0,1,0.040743164718151,90,DC,Brentford,Manchester City,2,2,26803,2024,698996,0.040236696600914,0,1,0,0.040743164718151,0.4897471368312835,0.4087672829627991,26803,Brentford,Sepp van den Berg,Sepp van den Berg,DEF
17,0,0,5,0,0.1,338,0.0,0.01,0.01,3.43,212,2,0,4.5,40.4,2025-01-18,90,0,0,0,0,0,0,0,False,12,0,0,0,0,22,0,280495,1,2,0,4.0,1,1854,11774,9920,41,True,0,338,,,Sepp van den Berg,0,1,0.0574240945279598,90,DC,Brentford,Liverpool,0,2,26813,2024,699994,0.0,0,0,0,0.0574240945279598,0.7858722805976868,0.7284481525421143,26813,Brentford,Sepp van den Berg,Sepp van den Berg,DEF
18,0,0,12,0,0.5,338,0.01,0.07,0.06,1.08,224,1,0,3.3,22.6,2025-01-26,90,0,0,0,0,0,0,0,False,7,0,0,0,0,23,0,290409,1,2,1,10.0,2,9093,20364,11271,41,False,0,338,,,Sepp van den Berg,0,1,0.0825515389442443,90,DC,Crystal Palace,Brentford,1,2,26825,2024,701942,0.0,0,0,0,0.0825515389442443,0.0581278391182422,0.0581278391182422,26825,Brentford,Sepp van den Berg,Sepp van den Berg,DEF
19,0,0,9,0,1.8,338,0.01,0.04,0.03,0.86,233,2,0,4.2,21.0,2025-02-02,90,0,0,0,0,0,0,0,False,18,0,0,0,0,24,0,298934,1,2,0,19.0,1,8315,19637,11322,41,True,0,338,,,Sepp van den Berg,0,1,0.0279705449938774,90,DC,Brentford,Tottenham,0,2,26834,2024,703919,0.0,0,0,0,0.0279705449938774,0.6306455731391907,0.6026750206947327,26834,Brentford,Sepp van den Berg,Sepp van den Berg,DEF
20,0,0,8,0,0.5,338,0.0,0.0,0.0,0.56,250,0,0,2.9,26.6,2025-02-15,59,0,0,0,0,0,0,0,False,19,0,0,0,0,25,0,304146,1,1,0,2.0,1,4951,14155,9204,41,False,0,338,,,Sepp van den Berg,0,0,0.0,64,DC,West Ham,Brentford,0,1,26851,2024,706293,0.0157368034124374,0,1,0,0.0,0.2169562578201294,0.2012194544076919,26851,Brentford,Sepp van den Berg,Sepp van den Berg,DEF
21,0,0,5,0,0.8,338,0.0,0.0,0.0,0.55,283,0,0,0.9,5.8,2025-03-15,18,0,0,0,0,0,0,0,False,3,0,0,0,0,29,0,185208,0,2,1,2.0,1,-20980,225,21205,41,False,0,338,,,Sepp van den Berg,0,0,0.0,17,Sub,Bournemouth,Brentford,1,2,26882,2024,713313,0.0,0,0,0,0.0,0.0,0.0,26882,Brentford,Sepp van den Berg,Sepp van den Berg,DEF
22,0,0,5,0,5.9,338,0.05,0.05,0.0,1.29,299,2,0,4.1,23.4,2025-04-02,90,0,0,0,0,0,0,0,False,15,0,0,0,0,30,0,180598,1,1,2,12.0,1,-26486,2461,28947,41,False,0,338,,,Sepp van den Berg,0,0,0.0,90,DR,Newcastle United,Brentford,2,1,26899,2024,716158,0.0,0,0,0,0.0,0.0988705232739448,0.0988705232739448,26899,Brentford,Sepp van den Berg,Sepp van den Berg,DEF
23,0,0,18,1,0.5,338,0.01,0.5,0.49,1.23,302,0,0,2.5,15.8,2025-04-06,90,0,0,0,0,0,0,0,False,6,0,0,0,0,31,0,167989,1,0,0,9.0,5,-12699,1612,14311,41,True,1,338,,,Sepp van den Berg,0,1,0.4925676882266998,90,DC,Brentford,Chelsea,0,0,26903,2024,717451,0.0,0,0,0,0.4925676882266998,0.2090861201286316,0.2090861201286316,26903,Brentford,Sepp van den Berg,Sepp van den Berg,DEF
24,0,0,16,0,0.8,338,0.0,0.0,0.0,0.96,311,1,0,2.5,24.2,2025-04-12,90,0,0,0,0,0,0,0,False,1,0,0,0,0,32,0,162816,1,1,1,0.0,2,-5086,2126,7212,41,False,0,338,,,Sepp van den Berg,0,0,0.0,90,DC,Arsenal,Brentford,1,1,26913,2024,718797,0.0,0,0,0,0.0,0.0,0.0,26913,Brentford,Sepp van den Berg,Sepp van den Berg,DEF
25,0,0,6,0,1.0,338,0.01,0.12,0.11,1.43,322,2,0,3.5,24.8,2025-04-19,90,0,0,0,0,0,0,0,False,5,0,0,0,0,33,0,164507,1,2,4,9.0,1,1567,6860,5293,41,True,0,338,,,Sepp van den Berg,0,1,0.0569171458482742,90,DC,Brentford,Brighton,4,2,26923,2024,720456,0.0,0,0,0,0.0569171458482742,0.6746787428855896,0.6746787428855896,26923,Brentford,Sepp van den Berg,Sepp van den Berg,DEF
26,0,0,24,1,0.2,338,0.0,0.34,0.34,0.97,338,0,0,3.4,15.2,2025-05-01,90,0,0,0,0,0,0,0,False,16,0,0,0,0,34,0,156652,1,2,0,19.0,6,-4322,1883,6205,41,False,0,338,,,Sepp van den Berg,0,1,0.403115451335907,90,DC,Nottingham Forest,Brentford,0,2,26939,2024,723596,0.0,0,0,0,0.403115451335907,0.1030290424823761,0.1030290424823761,26939,Brentford,Sepp van den Berg,Sepp van den Berg,DEF
27,0,0,6,0,10.5,338,0.0,0.1,0.1,1.56,343,3,0,3.5,20.4,2025-05-04,90,0,0,0,0,0,0,0,False,14,0,0,0,0,35,0,163243,1,3,4,4.0,1,2546,6262,3716,41,True,0,338,,,Sepp van den Berg,0,1,0.0626478493213653,90,DC,Brentford,Manchester United,4,3,26947,2024,724632,0.6050702333450317,0,1,0,0.0626478493213653,1.7909626960754397,1.1232446432113647,26947,Brentford,Sepp van den Berg,Sepp van den Berg,DEF
28,0,0,26,1,0.6,338,0.01,0.12,0.11,0.93,353,0,0,1.7,12.4,2025-05-10,90,0,0,0,0,0,0,0,False,10,0,0,0,0,36,0,171707,1,1,0,4.0,6,8005,11581,3576,41,False,0,338,,,Sepp van den Berg,0,1,0.136526882648468,90,DC,Ipswich,Brentford,0,1,26954,2024,725759,0.0,0,0,0,0.136526882648468,0.136526882648468,0.0,26954,Brentford,Sepp van den Berg,Sepp van den Berg,DEF
29,0,0,1,0,10.8,338,0.0,0.1,0.1,0.99,363,3,0,2.9,8.0,2025-05-18,90,0,0,0,0,0,0,0,False,9,0,0,0,0,37,0,175823,1,3,2,10.0,0,3941,6849,2908,41,True,1,338,,,Sepp van den Berg,0,2,0.0594434775412082,90,DC,Brentford,Fulham,2,3,26964,2024,728498,0.2341568768024444,0,1,0,0.0594434775412082,0.2936003506183624,0.0,26964,Brentford,Sepp van den Berg,Sepp van den Berg,DEF
30,0,0,16,0,0.3,338,0.0,0.04,0.04,1.12,380,1,0,4.6,26.4,2025-05-25,90,0,0,0,0,0,0,0,False,20,0,0,0,0,38,0,172342,1,1,1,19.0,2,-2835,3704,6539,41,False,0,338,,,Sepp van den Berg,0,1,0.0381261743605136,90,DC,Wolverhampton Wanderers,Brentford,1,1,26978,2024,730082,0.0,0,0,0,0.0381261743605136,0.8155826926231384,0.777456521987915,26978,Brentford,Sepp van den Berg,Sepp van den Berg,DEF
